AuditID,BusinessSegment,AuditDate,Product,RiskScore,OperatingEffectiveness,AuditResult,RiskRating
498,Investment Banking,2023-01-21 17:00:00,Mortgage,46.34940438005724,93.2788572812276,Fail,Low Risk
499,Retail,2023-01-21 18:00:00,Insurance,37.978578017922985,99.03696717917147,Pass,Low Risk
500,Investment Banking,2023-01-21 19:00:00,Insurance,86.33336495718252,70.37921042869084,Pass,Medium Risk
501,Wealth Management,2023-01-21 20:00:00,Insurance,51.908178513621806,91.37594610531515,Pass,Low Risk
502,Retail,2023-01-21 21:00:00,Investment,47.9181877629731,88.22638973273588,Fail,Low Risk
503,Retail,2023-01-21 22:00:00,Investment,2.5642065806435688,78.67644757277867,Fail,Medium Risk
504,Investment Banking,2023-01-21 23:00:00,Insurance,34.12478276261564,97.80235718059666,Pass,Low Risk
505,Wealth Management,2023-01-22 00:00:00,Insurance,38.019561878585705,60.023725776420136,Fail,Medium Risk
506,Retail,2023-01-22 01:00:00,Insurance,39.88227808969005,55.46321051548107,Pass,High Risk
507,Investment Banking,2023-01-22 02:00:00,Mortgage,58.017236922733225,92.69809834777111,Fail,Low Risk
508,Wealth Management,2023-01-22 03:00:00,Investment,53.360254672687844,71.95749083168741,Pass,Medium Risk
509,Investment Banking,2023-01-22 04:00:00,Mortgage,60.79050927934446,92.34844271035303,Fail,Low Risk
510,Corporate,2023-01-22 05:00:00,Mortgage,76.48832615421283,94.65451025977075,Pass,Low Risk
511,Retail,2023-01-22 06:00:00,Insurance,81.29857387160935,53.122879680953574,Pass,High Risk
512,Corporate,2023-01-22 07:00:00,Insurance,71.81230762264944,94.17323814930303,Pass,Low Risk
513,Wealth Management,2023-01-22 08:00:00,Loan,95.55236959549347,72.4159527684711,Fail,Medium Risk
514,Corporate,2023-01-22 09:00:00,Loan,1.823258267636163,75.52162445021162,Fail,Medium Risk
515,Corporate,2023-01-22 10:00:00,Mortgage,19.57779856835461,81.32962555466051,Fail,Low Risk
516,Wealth Management,2023-01-22 11:00:00,Investment,0.756287497814212,96.31913033650434,Fail,Low Risk
517,Investment Banking,2023-01-22 12:00:00,Insurance,64.7474714154603,50.9558047214882,Pass,High Risk
518,Corporate,2023-01-22 13:00:00,Insurance,89.8030548949987,73.84217341589085,Pass,Medium Risk
519,Investment Banking,2023-01-22 14:00:00,Mortgage,24.34822965762993,84.38610212152804,Pass,Low Risk
520,Corporate,2023-01-22 15:00:00,Loan,92.70345447963066,86.13534788491143,Pass,Low Risk
521,Investment Banking,2023-01-22 16:00:00,Investment,6.026739028956085,84.6266215768554,Pass,Low Risk
522,Wealth Management,2023-01-22 17:00:00,Loan,93.44360268055144,56.72175647040609,Pass,High Risk
523,Corporate,2023-01-22 18:00:00,Loan,35.16226872396344,64.96977941858407,Pass,Medium Risk
524,Wealth Management,2023-01-22 19:00:00,Loan,10.142082844921651,67.93577627085068,Pass,Medium Risk
525,Corporate,2023-01-22 20:00:00,Loan,48.58717591863256,90.22186038397524,Pass,Low Risk
526,Wealth Management,2023-01-22 21:00:00,Insurance,25.677656772050796,63.93799362072765,Pass,Medium Risk
527,Wealth Management,2023-01-22 22:00:00,Insurance,28.487290196192284,60.53524819336016,Fail,Medium Risk
528,Corporate,2023-01-22 23:00:00,Loan,30.728996492628657,97.87240095190481,Fail,Low Risk
529,Corporate,2023-01-23 00:00:00,Investment,80.30258978326634,50.443164255673445,Fail,High Risk
530,Corporate,2023-01-23 01:00:00,Mortgage,53.91612766752545,99.89104278409891,Pass,Low Risk
531,Retail,2023-01-23 02:00:00,Investment,31.130769915600364,83.84106494286978,Pass,Low Risk
532,Investment Banking,2023-01-23 03:00:00,Investment,61.03337833109184,91.42346497245586,Fail,Low Risk
533,Retail,2023-01-23 04:00:00,Investment,71.61506742231936,64.73096981730966,Pass,Medium Risk
534,Retail,2023-01-23 05:00:00,Loan,27.262400073353376,50.715763883353,Pass,High Risk
535,Wealth Management,2023-01-23 06:00:00,Insurance,41.354910152535155,86.8934759280765,Pass,Low Risk
536,Corporate,2023-01-23 07:00:00,Investment,12.188609333694755,91.7072298500338,Pass,Low Risk
537,Investment Banking,2023-01-23 08:00:00,Loan,18.11493495346803,87.02380659767596,Pass,Low Risk
538,Wealth Management,2023-01-23 09:00:00,Investment,68.11178539649828,57.14251436504193,Pass,High Risk
539,Retail,2023-01-23 10:00:00,Investment,18.143834769562694,87.67139611284846,Pass,Low Risk
540,Corporate,2023-01-23 11:00:00,Loan,52.516338366706016,88.44613910538206,Pass,Low Risk
541,Wealth Management,2023-01-23 12:00:00,Insurance,70.90462617224327,82.92702578350274,Pass,Low Risk
542,Corporate,2023-01-23 13:00:00,Insurance,10.687692309474384,88.30579663977932,Fail,Low Risk
543,Wealth Management,2023-01-23 14:00:00,Mortgage,56.73122196289035,92.2960719838866,Pass,Low Risk
544,Corporate,2023-01-23 15:00:00,Loan,25.656278370136377,80.68020571187293,Pass,Low Risk
545,Retail,2023-01-23 16:00:00,Mortgage,96.29268752375798,54.430235698483955,Fail,High Risk
546,Investment Banking,2023-01-23 17:00:00,Mortgage,48.35456467199247,74.38139048336055,Pass,Medium Risk
547,Retail,2023-01-23 18:00:00,Mortgage,80.59925497751581,53.88246673358025,Pass,High Risk
548,Investment Banking,2023-01-23 19:00:00,Insurance,55.022654215626176,70.37715155162154,Pass,Medium Risk
549,Corporate,2023-01-23 20:00:00,Loan,4.341253285481916,70.35532445628138,Pass,Medium Risk
550,Wealth Management,2023-01-23 21:00:00,Mortgage,63.31513755940223,53.30049220701208,Pass,High Risk
551,Retail,2023-01-23 22:00:00,Loan,95.14033422066571,67.44102669847396,Fail,Medium Risk
552,Investment Banking,2023-01-23 23:00:00,Loan,60.16118201463312,55.54990493956574,Pass,High Risk
553,Retail,2023-01-24 00:00:00,Insurance,81.91888594267903,90.4117605004611,Pass,Low Risk
554,Investment Banking,2023-01-24 01:00:00,Mortgage,88.42064633484078,97.38440129822354,Pass,Low Risk
555,Retail,2023-01-24 02:00:00,Mortgage,22.807977194893247,53.61582376289693,Pass,High Risk
556,Investment Banking,2023-01-24 03:00:00,Loan,21.204483990822666,97.75576036458507,Pass,Low Risk
557,Investment Banking,2023-01-24 04:00:00,Investment,61.09809888509917,76.12882996683726,Pass,Medium Risk
558,Corporate,2023-01-24 05:00:00,Insurance,41.10284698067047,64.9782838976937,Pass,Medium Risk
559,Investment Banking,2023-01-24 06:00:00,Insurance,83.98613028667204,53.84310376380817,Pass,High Risk
560,Corporate,2023-01-24 07:00:00,Insurance,90.00231233980112,75.0312134035209,Pass,Medium Risk
561,Investment Banking,2023-01-24 08:00:00,Insurance,35.34213793027181,89.72577722453744,Pass,Low Risk
562,Wealth Management,2023-01-24 09:00:00,Mortgage,23.687055897448207,85.35432386333491,Fail,Low Risk
563,Wealth Management,2023-01-24 10:00:00,Mortgage,78.05255152438619,52.51130057319869,Pass,High Risk
564,Wealth Management,2023-01-24 11:00:00,Investment,27.48060355481361,53.645091768395176,Pass,High Risk
565,Investment Banking,2023-01-24 12:00:00,Insurance,82.26143185136785,70.14366413163185,Pass,Medium Risk
566,Corporate,2023-01-24 13:00:00,Insurance,42.37382536487628,64.76452470239717,Pass,Medium Risk
567,Corporate,2023-01-24 14:00:00,Loan,66.75498992914704,61.619216152802395,Pass,Medium Risk
568,Investment Banking,2023-01-24 15:00:00,Mortgage,9.553531383466819,64.05022494543567,Pass,Medium Risk
569,Wealth Management,2023-01-24 16:00:00,Insurance,62.3859324676573,90.17413716484424,Fail,Low Risk
570,Wealth Management,2023-01-24 17:00:00,Investment,45.17676787372291,96.46140268159269,Fail,Low Risk
571,Corporate,2023-01-24 18:00:00,Investment,58.66084631754741,70.25513472637832,Pass,Medium Risk
572,Wealth Management,2023-01-24 19:00:00,Mortgage,16.801420774486342,95.30555010662485,Pass,Low Risk
573,Retail,2023-01-24 20:00:00,Investment,73.68737449441821,66.0747850623941,Fail,Medium Risk
574,Corporate,2023-01-24 21:00:00,Investment,86.27970775432286,73.82184931718959,Fail,Medium Risk
575,Wealth Management,2023-01-24 22:00:00,Mortgage,21.673980009077564,61.30144989079999,Fail,Medium Risk
576,Corporate,2023-01-24 23:00:00,Insurance,9.571455552016172,82.0238021087922,Pass,Low Risk
577,Retail,2023-01-25 00:00:00,Insurance,2.3638586046336396,98.94905575874044,Pass,Low Risk
578,Corporate,2023-01-25 01:00:00,Investment,64.1971500443266,80.17465480216893,Pass,Low Risk
579,Corporate,2023-01-25 02:00:00,Investment,60.70940360887808,67.89070420567745,Pass,Medium Risk
580,Corporate,2023-01-25 03:00:00,Insurance,54.669741271407005,82.39087229952642,Pass,Low Risk
581,Corporate,2023-01-25 04:00:00,Mortgage,23.194709611597542,56.14603392326938,Pass,High Risk
582,Retail,2023-01-25 05:00:00,Investment,39.09059959055147,94.43295401326993,Fail,Low Risk
583,Investment Banking,2023-01-25 06:00:00,Loan,59.4476335186173,75.15419753899181,Pass,Medium Risk
584,Corporate,2023-01-25 07:00:00,Mortgage,49.67668588591694,72.4674871019821,Fail,Medium Risk
585,Corporate,2023-01-25 08:00:00,Investment,98.77855202148874,79.29323942267595,Pass,Medium Risk
586,Wealth Management,2023-01-25 09:00:00,Investment,13.643975255673313,81.23919313947013,Pass,Low Risk
587,Corporate,2023-01-25 10:00:00,Loan,69.51445540475937,53.58879031132565,Pass,High Risk
588,Wealth Management,2023-01-25 11:00:00,Loan,40.431876810429216,84.13086106117012,Fail,Low Risk
589,Investment Banking,2023-01-25 12:00:00,Insurance,42.819961492561475,62.09658401577648,Pass,Medium Risk
590,Retail,2023-01-25 13:00:00,Mortgage,71.75977656581762,85.69763162532949,Pass,Low Risk
591,Retail,2023-01-25 14:00:00,Mortgage,69.24361513243696,91.12673971920984,Fail,Low Risk
592,Investment Banking,2023-01-25 15:00:00,Insurance,99.12559937021884,90.197925377626,Pass,Low Risk
593,Retail,2023-01-25 16:00:00,Mortgage,12.839428945412523,77.62504837039445,Pass,Medium Risk
594,Investment Banking,2023-01-25 17:00:00,Mortgage,10.410964938416633,76.00849461553756,Pass,Medium Risk
595,Investment Banking,2023-01-25 18:00:00,Mortgage,72.43388171287411,57.14379806697059,Pass,High Risk
596,Investment Banking,2023-01-25 19:00:00,Mortgage,57.83869170064091,88.76730752015678,Pass,Low Risk
597,Retail,2023-01-25 20:00:00,Mortgage,27.416066655980586,63.570469022335715,Pass,Medium Risk
598,Wealth Management,2023-01-25 21:00:00,Loan,7.9419368988986605,74.83477114089733,Pass,Medium Risk
599,Investment Banking,2023-01-25 22:00:00,Mortgage,8.565824959643054,64.21370464637583,Pass,Medium Risk
600,Corporate,2023-01-25 23:00:00,Loan,89.41908746641182,56.691418149984656,Pass,High Risk
601,Retail,2023-01-26 00:00:00,Mortgage,19.18673247187429,81.47788484458682,Pass,Low Risk
602,Investment Banking,2023-01-26 01:00:00,Insurance,32.33715621155208,52.71660174114519,Pass,High Risk
603,Investment Banking,2023-01-26 02:00:00,Investment,22.6656402226988,87.43226170631,Pass,Low Risk
604,Corporate,2023-01-26 03:00:00,Loan,35.49963058319373,65.87933976305584,Pass,Medium Risk
605,Wealth Management,2023-01-26 04:00:00,Mortgage,6.942384274609337,50.00673465022427,Pass,High Risk
606,Wealth Management,2023-01-26 05:00:00,Insurance,51.90597909082704,75.55645696186149,Pass,Medium Risk
607,Wealth Management,2023-01-26 06:00:00,Investment,6.76125635922149,52.34259542638016,Fail,High Risk
608,Investment Banking,2023-01-26 07:00:00,Loan,80.03565078223616,63.80847789104497,Pass,Medium Risk
609,Investment Banking,2023-01-26 08:00:00,Investment,23.3712081910433,85.3488243727858,Fail,Low Risk
610,Investment Banking,2023-01-26 09:00:00,Insurance,54.00119146045106,53.13448108109329,Fail,High Risk
611,Retail,2023-01-26 10:00:00,Loan,88.00790875614582,91.96692461780012,Pass,Low Risk
612,Corporate,2023-01-26 11:00:00,Investment,65.08773690471942,50.19099613292916,Pass,High Risk
613,Investment Banking,2023-01-26 12:00:00,Mortgage,53.29577865513353,62.34119346009511,Pass,Medium Risk
614,Corporate,2023-01-26 13:00:00,Loan,32.43337531153756,87.04520280760357,Fail,Low Risk
615,Corporate,2023-01-26 14:00:00,Investment,33.300191305819794,65.81350748646534,Pass,Medium Risk
616,Wealth Management,2023-01-26 15:00:00,Insurance,66.94869551981901,55.094619403300676,Pass,High Risk
617,Retail,2023-01-26 16:00:00,Insurance,99.41393612211675,68.0116959400214,Pass,Medium Risk
618,Investment Banking,2023-01-26 17:00:00,Loan,66.18391898493786,63.51966431922628,Fail,Medium Risk
619,Wealth Management,2023-01-26 18:00:00,Investment,55.77834173700249,92.13559510802774,Fail,Low Risk
620,Wealth Management,2023-01-26 19:00:00,Loan,73.06505102392461,65.66739587925716,Pass,Medium Risk
621,Investment Banking,2023-01-26 20:00:00,Loan,46.52056122837182,89.44662358880036,Pass,Low Risk
622,Corporate,2023-01-26 21:00:00,Investment,6.0142342600785215,94.59360724053673,Pass,Low Risk
623,Wealth Management,2023-01-26 22:00:00,Investment,56.22968158779098,71.69087097882648,Pass,Medium Risk
624,Corporate,2023-01-26 23:00:00,Mortgage,95.76252845053801,95.4971571927196,Fail,Low Risk
625,Retail,2023-01-27 00:00:00,Investment,17.530294235765965,68.86590269815964,Pass,Medium Risk
626,Corporate,2023-01-27 01:00:00,Insurance,69.00048908206658,98.20392082450542,Pass,Low Risk
627,Retail,2023-01-27 02:00:00,Loan,20.093368865905646,54.46447622627865,Pass,High Risk
628,Corporate,2023-01-27 03:00:00,Loan,53.582768447308126,84.35096332516213,Fail,Low Risk
629,Wealth Management,2023-01-27 04:00:00,Insurance,9.667644964671961,74.69070202284644,Fail,Medium Risk
630,Wealth Management,2023-01-27 05:00:00,Investment,45.037093625818514,69.38244027278236,Pass,Medium Risk
631,Retail,2023-01-27 06:00:00,Insurance,75.61633288952461,81.63559393743004,Fail,Low Risk
632,Investment Banking,2023-01-27 07:00:00,Insurance,34.757152423898205,85.19285458171656,Pass,Low Risk
633,Retail,2023-01-27 08:00:00,Mortgage,66.4911724487218,50.21816348251546,Pass,High Risk
634,Retail,2023-01-27 09:00:00,Insurance,79.54499607897291,58.347654437359935,Pass,High Risk
635,Corporate,2023-01-27 10:00:00,Loan,92.71778194794527,85.65230253171593,Pass,Low Risk
636,Corporate,2023-01-27 11:00:00,Insurance,23.464208185545353,83.31927067891033,Pass,Low Risk
637,Retail,2023-01-27 12:00:00,Loan,39.931591580930814,98.30237525643386,Fail,Low Risk
638,Wealth Management,2023-01-27 13:00:00,Loan,15.241601333041743,88.05188951253915,Pass,Low Risk
639,Corporate,2023-01-27 14:00:00,Loan,99.24835021583752,97.53863538656691,Pass,Low Risk
640,Investment Banking,2023-01-27 15:00:00,Investment,92.70009679242953,85.12702507674035,Pass,Low Risk
641,Corporate,2023-01-27 16:00:00,Mortgage,53.99571302805596,64.90261043197216,Pass,Medium Risk
642,Corporate,2023-01-27 17:00:00,Loan,84.20332943764213,55.268246112542826,Fail,High Risk
643,Investment Banking,2023-01-27 18:00:00,Loan,52.09579772720422,89.09119316724679,Pass,Low Risk
644,Retail,2023-01-27 19:00:00,Investment,62.35856880027597,82.2074610737958,Pass,Low Risk
645,Investment Banking,2023-01-27 20:00:00,Loan,8.912443211601662,52.40930061966481,Fail,High Risk
646,Retail,2023-01-27 21:00:00,Insurance,75.52704204968079,68.00252329504892,Pass,Medium Risk
647,Retail,2023-01-27 22:00:00,Insurance,12.771348363523483,97.8399907742143,Pass,Low Risk
648,Retail,2023-01-27 23:00:00,Mortgage,82.60676302525283,75.02005728551006,Pass,Medium Risk
649,Investment Banking,2023-01-28 00:00:00,Loan,78.20280876703859,71.63645680098523,Pass,Medium Risk
650,Retail,2023-01-28 01:00:00,Investment,70.87446977429764,72.8849802579647,Fail,Medium Risk
651,Wealth Management,2023-01-28 02:00:00,Insurance,3.6160380524762115,60.444136200258185,Fail,Medium Risk
652,Investment Banking,2023-01-28 03:00:00,Investment,30.31283559453286,68.43535854323976,Pass,Medium Risk
653,Wealth Management,2023-01-28 04:00:00,Investment,26.311256991084285,68.49066279935883,Fail,Medium Risk
654,Retail,2023-01-28 05:00:00,Insurance,36.01364074715191,52.61775100937362,Pass,High Risk
655,Corporate,2023-01-28 06:00:00,Investment,8.764274676383854,88.37838142589591,Pass,Low Risk
656,Retail,2023-01-28 07:00:00,Insurance,93.69578230310628,70.82522159519395,Pass,Medium Risk
657,Wealth Management,2023-01-28 08:00:00,Investment,55.38022407123763,91.10899434082117,Pass,Low Risk
658,Wealth Management,2023-01-28 09:00:00,Insurance,30.552431065802356,92.51740005599477,Pass,Low Risk
659,Investment Banking,2023-01-28 10:00:00,Loan,39.698151707428345,60.599702734932904,Pass,Medium Risk
660,Corporate,2023-01-28 11:00:00,Mortgage,44.72025405048357,82.86767410850644,Fail,Low Risk
661,Investment Banking,2023-01-28 12:00:00,Insurance,60.05943333606173,73.6140902081491,Pass,Medium Risk
662,Wealth Management,2023-01-28 13:00:00,Insurance,51.567942769649775,94.00783689607425,Pass,Low Risk
663,Retail,2023-01-28 14:00:00,Mortgage,91.93919732144174,60.787033958822704,Pass,Medium Risk
664,Corporate,2023-01-28 15:00:00,Insurance,49.696348290583025,83.89066001550222,Pass,Low Risk
665,Retail,2023-01-28 16:00:00,Insurance,99.21580148233127,80.38760611263612,Pass,Low Risk
666,Retail,2023-01-28 17:00:00,Investment,85.14249577450957,64.76507387859164,Pass,Medium Risk
667,Corporate,2023-01-28 18:00:00,Mortgage,20.85105143573358,56.83004518255863,Fail,High Risk
668,Investment Banking,2023-01-28 19:00:00,Loan,93.05952146439162,82.58198802386383,Pass,Low Risk
669,Retail,2023-01-28 20:00:00,Insurance,11.636639788547608,86.92987290661654,Pass,Low Risk
670,Wealth Management,2023-01-28 21:00:00,Mortgage,81.74497084911916,65.78136718816751,Pass,Medium Risk
671,Retail,2023-01-28 22:00:00,Investment,38.06232934765801,82.2416302011157,Pass,Low Risk
672,Corporate,2023-01-28 23:00:00,Loan,87.79743204450695,69.75654538057516,Pass,Medium Risk
673,Corporate,2023-01-29 00:00:00,Mortgage,86.80566901074504,85.66034416413089,Pass,Low Risk
674,Corporate,2023-01-29 01:00:00,Loan,80.59254001176211,59.96076374470265,Pass,High Risk
675,Investment Banking,2023-01-29 02:00:00,Loan,79.00304363070614,94.51075013180872,Pass,Low Risk
676,Retail,2023-01-29 03:00:00,Loan,30.46791390980408,64.37047982327898,Pass,Medium Risk
677,Investment Banking,2023-01-29 04:00:00,Insurance,8.091928305125219,68.38929938780765,Pass,Medium Risk
678,Investment Banking,2023-01-29 05:00:00,Insurance,40.29801787651615,52.90459760401749,Pass,High Risk
679,Corporate,2023-01-29 06:00:00,Investment,17.35245149865087,55.57561061606382,Fail,High Risk
680,Corporate,2023-01-29 07:00:00,Investment,69.49510889024617,75.7930951356164,Pass,Medium Risk
681,Investment Banking,2023-01-29 08:00:00,Mortgage,34.609972653778556,63.379633836398575,Fail,Medium Risk
682,Retail,2023-01-29 09:00:00,Investment,97.56102008599149,91.77401128710972,Pass,Low Risk
683,Wealth Management,2023-01-29 10:00:00,Loan,64.0972077345332,50.734669432747694,Fail,High Risk
684,Investment Banking,2023-01-29 11:00:00,Loan,82.24805636343609,68.95470243359681,Pass,Medium Risk
685,Retail,2023-01-29 12:00:00,Insurance,13.252467274184843,66.86727733845464,Pass,Medium Risk
686,Corporate,2023-01-29 13:00:00,Loan,86.20144822726226,50.966381545880054,Pass,High Risk
687,Corporate,2023-01-29 14:00:00,Mortgage,92.27571905133944,56.21841995002551,Fail,High Risk
688,Retail,2023-01-29 15:00:00,Loan,48.70619188189359,70.68213374593176,Pass,Medium Risk
689,Wealth Management,2023-01-29 16:00:00,Loan,60.625293775097745,74.64322922237233,Pass,Medium Risk
690,Corporate,2023-01-29 17:00:00,Mortgage,76.48098009029954,70.21448736274345,Pass,Medium Risk
691,Corporate,2023-01-29 18:00:00,Investment,17.483862726041256,76.5468839206047,Fail,Medium Risk
692,Corporate,2023-01-29 19:00:00,Investment,50.25660764634424,79.75658374528408,Pass,Medium Risk
693,Retail,2023-01-29 20:00:00,Mortgage,39.86630277723131,50.49619105639178,Fail,High Risk
694,Investment Banking,2023-01-29 21:00:00,Insurance,14.63739921622491,73.2047579726752,Pass,Medium Risk
695,Corporate,2023-01-29 22:00:00,Loan,36.753442229153144,98.17496204437941,Pass,Low Risk
696,Investment Banking,2023-01-29 23:00:00,Mortgage,6.817230938549357,75.95161400647743,Pass,Medium Risk
697,Wealth Management,2023-01-30 00:00:00,Loan,2.5811906949486985,83.87711337294766,Fail,Low Risk
698,Corporate,2023-01-30 01:00:00,Insurance,13.516628915482276,65.59319289584415,Pass,Medium Risk
699,Corporate,2023-01-30 02:00:00,Loan,96.31151115891738,88.69956890763812,Fail,Low Risk
700,Wealth Management,2023-01-30 03:00:00,Mortgage,54.952953589501696,88.64607409380575,Pass,Low Risk
701,Corporate,2023-01-30 04:00:00,Loan,96.582216115322,76.06480238270694,Pass,Medium Risk
702,Investment Banking,2023-01-30 05:00:00,Investment,43.2497878330132,98.80069116396068,Pass,Low Risk
703,Retail,2023-01-30 06:00:00,Insurance,31.181613308525957,56.27751073813267,Pass,High Risk
704,Investment Banking,2023-01-30 07:00:00,Insurance,50.61418628402441,50.84738324447905,Fail,High Risk
705,Retail,2023-01-30 08:00:00,Insurance,43.95116886329101,88.50791058785481,Fail,Low Risk
706,Retail,2023-01-30 09:00:00,Mortgage,10.566468426174392,90.35777686824413,Fail,Low Risk
707,Investment Banking,2023-01-30 10:00:00,Insurance,64.08263146902063,56.01036145602881,Pass,High Risk
708,Investment Banking,2023-01-30 11:00:00,Investment,21.60381825095996,63.2791416479303,Pass,Medium Risk
709,Investment Banking,2023-01-30 12:00:00,Mortgage,61.95879548978296,50.877618168331445,Pass,High Risk
710,Investment Banking,2023-01-30 13:00:00,Investment,65.02010923981534,64.66543053902824,Fail,Medium Risk
711,Wealth Management,2023-01-30 14:00:00,Loan,15.20248531286481,88.65709369593358,Pass,Low Risk
712,Corporate,2023-01-30 15:00:00,Loan,6.134962711066816,75.89802638562895,Pass,Medium Risk
713,Retail,2023-01-30 16:00:00,Loan,78.07615860684398,67.40477965841441,Pass,Medium Risk
714,Investment Banking,2023-01-30 17:00:00,Loan,45.98004237693202,68.58696474531652,Pass,Medium Risk
715,Investment Banking,2023-01-30 18:00:00,Investment,5.816379550547579,50.06768128577341,Fail,High Risk
716,Investment Banking,2023-01-30 19:00:00,Mortgage,99.48663171697672,64.9900263782618,Pass,Medium Risk
717,Wealth Management,2023-01-30 20:00:00,Mortgage,5.778056099636664,82.32293708189653,Pass,Low Risk
718,Investment Banking,2023-01-30 21:00:00,Insurance,69.50352288585532,98.70972219081786,Pass,Low Risk
719,Investment Banking,2023-01-30 22:00:00,Investment,98.36789252634136,92.35304134919497,Pass,Low Risk
720,Investment Banking,2023-01-30 23:00:00,Loan,23.918010421592562,51.17974823227646,Pass,High Risk
721,Corporate,2023-01-31 00:00:00,Investment,14.224936868719617,94.92803023374196,Pass,Low Risk
722,Wealth Management,2023-01-31 01:00:00,Insurance,12.138493942242889,89.15992066493129,Fail,Low Risk
723,Investment Banking,2023-01-31 02:00:00,Insurance,30.327514756759555,89.01880617854903,Fail,Low Risk
724,Retail,2023-01-31 03:00:00,Investment,10.10458110106467,72.89978795017858,Pass,Medium Risk
725,Retail,2023-01-31 04:00:00,Investment,69.2161341694132,69.90026464772514,Pass,Medium Risk
726,Retail,2023-01-31 05:00:00,Investment,6.229179813006269,65.14578644165962,Fail,Medium Risk
727,Wealth Management,2023-01-31 06:00:00,Mortgage,50.94221281497897,53.284742947718286,Pass,High Risk
728,Wealth Management,2023-01-31 07:00:00,Loan,99.66968538529768,61.41176817468495,Pass,Medium Risk
729,Retail,2023-01-31 08:00:00,Investment,81.39702695060188,62.33018174890123,Pass,Medium Risk
730,Investment Banking,2023-01-31 09:00:00,Investment,61.52194382310109,74.20385348551008,Pass,Medium Risk
731,Wealth Management,2023-01-31 10:00:00,Investment,30.625362078661166,87.3722203298347,Pass,Low Risk
732,Retail,2023-01-31 11:00:00,Insurance,62.389583629163845,73.69049141989733,Fail,Medium Risk
733,Retail,2023-01-31 12:00:00,Insurance,52.70414639116516,52.89222247235803,Pass,High Risk
734,Investment Banking,2023-01-31 13:00:00,Mortgage,42.60833838903715,97.8894900494102,Pass,Low Risk
735,Corporate,2023-01-31 14:00:00,Loan,13.071037674019948,97.13621595470562,Pass,Low Risk
736,Wealth Management,2023-01-31 15:00:00,Mortgage,88.66042152404667,89.25947715742042,Pass,Low Risk
737,Investment Banking,2023-01-31 16:00:00,Loan,44.97846488213225,99.56639507821103,Pass,Low Risk
738,Retail,2023-01-31 17:00:00,Insurance,19.462251182076507,77.22411664001315,Fail,Medium Risk
739,Retail,2023-01-31 18:00:00,Insurance,36.77593508772896,98.13841751266031,Fail,Low Risk
740,Investment Banking,2023-01-31 19:00:00,Insurance,41.4129752528927,53.78025203083754,Pass,High Risk
741,Wealth Management,2023-01-31 20:00:00,Mortgage,82.75378955668742,68.28403741306857,Fail,Medium Risk
742,Corporate,2023-01-31 21:00:00,Investment,73.3614380561402,61.26906340033829,Fail,Medium Risk
743,Corporate,2023-01-31 22:00:00,Investment,76.93048936413398,59.7916542067135,Fail,High Risk
744,Retail,2023-01-31 23:00:00,Insurance,1.1031264428647214,57.0401474446338,Pass,High Risk
745,Wealth Management,2023-02-01 00:00:00,Investment,41.615399817976154,81.12068207829984,Pass,Low Risk
746,Corporate,2023-02-01 01:00:00,Investment,48.13441516353236,89.06609278736525,Pass,Low Risk
747,Wealth Management,2023-02-01 02:00:00,Mortgage,1.9192276823056686,78.91491997101804,Pass,Medium Risk
