AuditID,BusinessSegment,AuditDate,Product,RiskScore,OperatingEffectiveness,AuditResult,RiskRating
748,Wealth Management,2023-02-01 03:00:00,Loan,25.98132087450342,57.34813547941049,Pass,High Risk
749,Retail,2023-02-01 04:00:00,Insurance,76.0289823122135,90.55618849667354,Pass,Low Risk
750,Corporate,2023-02-01 05:00:00,Insurance,13.710970572899905,81.79773535818643,Fail,Low Risk
751,Investment Banking,2023-02-01 06:00:00,Mortgage,53.531013145259166,69.40828530634977,Fail,Medium Risk
752,Retail,2023-02-01 07:00:00,Mortgage,21.52018720172375,83.70651477680315,Fail,Low Risk
753,Corporate,2023-02-01 08:00:00,Investment,1.2120774643893273,62.995248962141645,Pass,Medium Risk
754,Corporate,2023-02-01 09:00:00,Insurance,24.12014575995415,67.25961042471053,Pass,Medium Risk
755,Corporate,2023-02-01 10:00:00,Loan,97.58737549100537,95.87429215659951,Pass,Low Risk
756,Corporate,2023-02-01 11:00:00,Mortgage,80.15371118829896,64.52522528357102,Pass,Medium Risk
757,Corporate,2023-02-01 12:00:00,Loan,95.95766443210334,73.49941340789684,Pass,Medium Risk
758,Wealth Management,2023-02-01 13:00:00,Loan,48.785404392636245,94.50705686980073,Pass,Low Risk
759,Retail,2023-02-01 14:00:00,Insurance,10.973619867750351,85.38606751337637,Pass,Low Risk
760,Wealth Management,2023-02-01 15:00:00,Insurance,54.79594889736929,53.110161308235135,Fail,High Risk
761,Investment Banking,2023-02-01 16:00:00,Mortgage,45.43773345599609,57.36515221394852,Pass,High Risk
762,Corporate,2023-02-01 17:00:00,Insurance,84.4357082739616,50.392079538595844,Pass,High Risk
763,Retail,2023-02-01 18:00:00,Insurance,9.808258078424458,81.54608951145818,Pass,Low Risk
764,Corporate,2023-02-01 19:00:00,Insurance,48.82411370217782,72.38367127052092,Pass,Medium Risk
765,Retail,2023-02-01 20:00:00,Loan,15.004866469398426,56.713742545113774,Pass,High Risk
766,Wealth Management,2023-02-01 21:00:00,Mortgage,32.467592689006,97.89670605283852,Pass,Low Risk
767,Retail,2023-02-01 22:00:00,Investment,73.73570773877996,76.482986197281,Pass,Medium Risk
768,Investment Banking,2023-02-01 23:00:00,Loan,47.601812936876655,62.09466470564446,Pass,Medium Risk
769,Investment Banking,2023-02-02 00:00:00,Insurance,37.58882851457693,75.03017855773538,Pass,Medium Risk
770,Retail,2023-02-02 01:00:00,Loan,39.44762785700353,83.98101663675538,Pass,Low Risk
771,Retail,2023-02-02 02:00:00,Insurance,45.94467684059866,53.81196089867822,Pass,High Risk
772,Retail,2023-02-02 03:00:00,Insurance,78.50165438370568,63.7351907523946,Fail,Medium Risk
773,Retail,2023-02-02 04:00:00,Loan,89.20846889402344,90.34827454419968,Pass,Low Risk
774,Investment Banking,2023-02-02 05:00:00,Mortgage,95.53346865039283,72.98324352013306,Pass,Medium Risk
775,Corporate,2023-02-02 06:00:00,Insurance,78.6903386255295,77.32885710161474,Pass,Medium Risk
776,Retail,2023-02-02 07:00:00,Mortgage,31.540689574801274,71.64080011047346,Fail,Medium Risk
777,Retail,2023-02-02 08:00:00,Investment,68.81347060865421,52.194997132150256,Fail,High Risk
778,Investment Banking,2023-02-02 09:00:00,Insurance,43.760312405539196,58.2874889910078,Pass,High Risk
779,Investment Banking,2023-02-02 10:00:00,Mortgage,25.467062204605117,72.27708193709455,Pass,Medium Risk
780,Wealth Management,2023-02-02 11:00:00,Mortgage,84.08715794259226,60.459273270396395,Fail,Medium Risk
781,Retail,2023-02-02 12:00:00,Investment,3.8426348962324997,52.49895143298394,Pass,High Risk
782,Wealth Management,2023-02-02 13:00:00,Mortgage,90.17619921354235,92.18248320259119,Pass,Low Risk
783,Investment Banking,2023-02-02 14:00:00,Mortgage,46.147746462473414,99.0596264582058,Pass,Low Risk
784,Investment Banking,2023-02-02 15:00:00,Investment,63.72014768082804,89.65714369983698,Fail,Low Risk
785,Corporate,2023-02-02 16:00:00,Insurance,65.93539222057827,92.68924608523335,Fail,Low Risk
786,Retail,2023-02-02 17:00:00,Mortgage,89.51177407065364,62.09885651585227,Pass,Medium Risk
787,Wealth Management,2023-02-02 18:00:00,Mortgage,63.66696821672073,98.03134877565998,Pass,Low Risk
788,Investment Banking,2023-02-02 19:00:00,Mortgage,61.39335847600618,59.84628522267142,Pass,High Risk
789,Investment Banking,2023-02-02 20:00:00,Loan,6.665204056068996,97.57149051809162,Pass,Low Risk
790,Wealth Management,2023-02-02 21:00:00,Investment,51.84080219452041,99.74096469829755,Fail,Low Risk
791,Corporate,2023-02-02 22:00:00,Loan,15.016900081704165,85.58614028730244,Pass,Low Risk
792,Investment Banking,2023-02-02 23:00:00,Investment,73.74337687214856,99.0571865895911,Pass,Low Risk
793,Retail,2023-02-03 00:00:00,Insurance,51.22219208126745,78.47698897835518,Pass,Medium Risk
794,Investment Banking,2023-02-03 01:00:00,Insurance,68.02277792083532,62.97708915880452,Pass,Medium Risk
795,Retail,2023-02-03 02:00:00,Mortgage,4.167290060238427,71.84979428328104,Pass,Medium Risk
796,Wealth Management,2023-02-03 03:00:00,Investment,8.479201604580322,79.6780467689393,Pass,Medium Risk
797,Retail,2023-02-03 04:00:00,Insurance,71.63233880626822,53.65407810135075,Pass,High Risk
798,Wealth Management,2023-02-03 05:00:00,Investment,7.208433599867337,81.1171632308623,Pass,Low Risk
799,Retail,2023-02-03 06:00:00,Insurance,7.12567277652586,99.05889183811473,Pass,Low Risk
800,Wealth Management,2023-02-03 07:00:00,Loan,1.210847523488745,59.50538248918638,Pass,High Risk
801,Retail,2023-02-03 08:00:00,Insurance,95.65013982994802,89.62975581441916,Pass,Low Risk
802,Corporate,2023-02-03 09:00:00,Loan,73.75083594590069,95.39493968898097,Fail,Low Risk
803,Retail,2023-02-03 10:00:00,Insurance,35.32514085020642,97.18507964101104,Fail,Low Risk
804,Retail,2023-02-03 11:00:00,Mortgage,29.65355812876552,98.00678022027236,Fail,Low Risk
805,Corporate,2023-02-03 12:00:00,Loan,34.97032297458495,76.0729819360736,Pass,Medium Risk
806,Investment Banking,2023-02-03 13:00:00,Insurance,77.46535311811819,98.86539539957519,Fail,Low Risk
807,Investment Banking,2023-02-03 14:00:00,Mortgage,66.13706110704143,87.86551035672194,Pass,Low Risk
808,Retail,2023-02-03 15:00:00,Loan,18.519556786746794,58.083571811848095,Pass,High Risk
809,Corporate,2023-02-03 16:00:00,Mortgage,17.410933533408436,73.8450053233985,Pass,Medium Risk
810,Retail,2023-02-03 17:00:00,Investment,9.839564971339732,85.9165587686002,Pass,Low Risk
811,Wealth Management,2023-02-03 18:00:00,Investment,66.03027197013381,62.36701579095417,Pass,Medium Risk
812,Wealth Management,2023-02-03 19:00:00,Loan,76.43726622217359,82.03075917744437,Pass,Low Risk
813,Retail,2023-02-03 20:00:00,Insurance,26.5046428325004,83.33002395233096,Pass,Low Risk
814,Investment Banking,2023-02-03 21:00:00,Loan,2.094496103091281,58.13498719042829,Pass,High Risk
815,Investment Banking,2023-02-03 22:00:00,Mortgage,8.217166747642734,78.25426562263782,Pass,Medium Risk
816,Retail,2023-02-03 23:00:00,Insurance,96.78600348450304,88.58134554893039,Pass,Low Risk
817,Retail,2023-02-04 00:00:00,Investment,29.544477747742025,74.9447832267971,Pass,Medium Risk
818,Wealth Management,2023-02-04 01:00:00,Insurance,76.92231478381336,50.60515583880537,Fail,High Risk
819,Investment Banking,2023-02-04 02:00:00,Investment,62.46635688542638,50.45192345396461,Fail,High Risk
820,Retail,2023-02-04 03:00:00,Insurance,38.19396396528959,67.85146719850061,Pass,Medium Risk
821,Wealth Management,2023-02-04 04:00:00,Insurance,20.56872621955551,96.30970342158909,Pass,Low Risk
822,Investment Banking,2023-02-04 05:00:00,Insurance,12.138641815940643,61.43383898018044,Pass,Medium Risk
823,Corporate,2023-02-04 06:00:00,Mortgage,61.50129680388666,81.71818444358436,Fail,Low Risk
824,Wealth Management,2023-02-04 07:00:00,Mortgage,77.4633780637788,61.103793534666025,Pass,Medium Risk
825,Investment Banking,2023-02-04 08:00:00,Loan,64.39042535411306,66.08349948297743,Pass,Medium Risk
826,Investment Banking,2023-02-04 09:00:00,Loan,53.030213324915835,92.4021044800742,Pass,Low Risk
827,Wealth Management,2023-02-04 10:00:00,Investment,4.195122343163627,86.44307211349735,Pass,Low Risk
828,Corporate,2023-02-04 11:00:00,Mortgage,96.84887775943838,54.76996386566053,Pass,High Risk
829,Wealth Management,2023-02-04 12:00:00,Investment,79.87141916545745,71.43510104932167,Fail,Medium Risk
830,Investment Banking,2023-02-04 13:00:00,Loan,29.282203670096475,51.458488182263224,Pass,High Risk
831,Retail,2023-02-04 14:00:00,Investment,97.99703293588506,74.04450733015045,Pass,Medium Risk
832,Retail,2023-02-04 15:00:00,Loan,60.18815896363221,83.1217005850534,Fail,Low Risk
833,Wealth Management,2023-02-04 16:00:00,Mortgage,58.24226582072465,55.92513117990758,Fail,High Risk
834,Investment Banking,2023-02-04 17:00:00,Insurance,74.8073179429532,64.44424694545829,Pass,Medium Risk
835,Retail,2023-02-04 18:00:00,Mortgage,81.17697880901376,69.89183127510785,Pass,Medium Risk
836,Investment Banking,2023-02-04 19:00:00,Investment,65.64786073315027,95.97655123280248,Pass,Low Risk
837,Wealth Management,2023-02-04 20:00:00,Investment,12.809574636620003,99.66275077114821,Fail,Low Risk
838,Retail,2023-02-04 21:00:00,Mortgage,33.82675059944984,52.24556494978079,Pass,High Risk
839,Investment Banking,2023-02-04 22:00:00,Mortgage,92.80836403260497,88.0503961747696,Fail,Low Risk
840,Retail,2023-02-04 23:00:00,Loan,22.461561184385193,68.58620332011716,Pass,Medium Risk
841,Wealth Management,2023-02-05 00:00:00,Investment,37.21670238375133,69.622909311474,Pass,Medium Risk
842,Investment Banking,2023-02-05 01:00:00,Investment,43.2076882944196,87.71324866735114,Pass,Low Risk
843,Retail,2023-02-05 02:00:00,Mortgage,43.940498969445215,95.92132160727044,Pass,Low Risk
844,Wealth Management,2023-02-05 03:00:00,Insurance,61.29395824945255,97.54642972512741,Pass,Low Risk
845,Retail,2023-02-05 04:00:00,Investment,94.30758377447076,78.85612930191604,Pass,Medium Risk
846,Retail,2023-02-05 05:00:00,Insurance,24.069271183250496,67.85605796502514,Pass,Medium Risk
847,Corporate,2023-02-05 06:00:00,Mortgage,12.150137630091805,89.37745429293896,Fail,Low Risk
848,Corporate,2023-02-05 07:00:00,Mortgage,19.747048985993732,62.55006916311501,Pass,Medium Risk
849,Wealth Management,2023-02-05 08:00:00,Loan,88.69249002092695,78.20370144167589,Pass,Medium Risk
850,Corporate,2023-02-05 09:00:00,Investment,64.5810812655206,67.92892307624366,Pass,Medium Risk
851,Wealth Management,2023-02-05 10:00:00,Insurance,28.590678923916013,82.8315536853938,Pass,Low Risk
852,Corporate,2023-02-05 11:00:00,Loan,81.59469389686173,62.019945644675346,Pass,Medium Risk
853,Retail,2023-02-05 12:00:00,Investment,86.1369996363436,59.57964728674129,Pass,High Risk
854,Wealth Management,2023-02-05 13:00:00,Loan,84.6514338690278,95.91195433377186,Fail,Low Risk
855,Wealth Management,2023-02-05 14:00:00,Mortgage,91.89265336395545,55.09018414747685,Pass,High Risk
856,Retail,2023-02-05 15:00:00,Investment,25.224102017336158,75.29789538674657,Pass,Medium Risk
857,Wealth Management,2023-02-05 16:00:00,Loan,75.50419287462783,61.04263914815044,Pass,Medium Risk
858,Wealth Management,2023-02-05 17:00:00,Loan,46.053949727414,51.94649816628337,Pass,High Risk
859,Corporate,2023-02-05 18:00:00,Insurance,84.19985528900615,51.80094091457132,Pass,High Risk
860,Wealth Management,2023-02-05 19:00:00,Loan,72.84906771616131,58.76108860529136,Fail,High Risk
861,Investment Banking,2023-02-05 20:00:00,Investment,77.64474464997247,93.33851772530002,Fail,Low Risk
862,Retail,2023-02-05 21:00:00,Investment,65.61618376810715,64.12393719885134,Pass,Medium Risk
863,Corporate,2023-02-05 22:00:00,Insurance,17.742876946970686,97.52295852876479,Pass,Low Risk
864,Corporate,2023-02-05 23:00:00,Investment,54.502691889693835,79.08111464945968,Pass,Medium Risk
865,Investment Banking,2023-02-06 00:00:00,Mortgage,98.46697395245081,71.8307094884383,Pass,Medium Risk
866,Retail,2023-02-06 01:00:00,Investment,93.73880664971189,79.00444173347273,Pass,Medium Risk
867,Retail,2023-02-06 02:00:00,Investment,4.317373579701167,75.83491926131339,Pass,Medium Risk
868,Corporate,2023-02-06 03:00:00,Loan,16.481481572943714,87.93881268786626,Pass,Low Risk
869,Wealth Management,2023-02-06 04:00:00,Loan,13.172877345456191,64.12480329864262,Pass,Medium Risk
870,Corporate,2023-02-06 05:00:00,Investment,72.59799099852955,67.65251958001512,Pass,Medium Risk
871,Retail,2023-02-06 06:00:00,Insurance,81.77853298569451,94.70471512666253,Pass,Low Risk
872,Investment Banking,2023-02-06 07:00:00,Loan,21.35113663106719,97.32282565752027,Pass,Low Risk
873,Corporate,2023-02-06 08:00:00,Insurance,50.5852692951829,94.62791137432373,Pass,Low Risk
874,Retail,2023-02-06 09:00:00,Investment,84.07030280112,70.97239969786568,Fail,Medium Risk
875,Corporate,2023-02-06 10:00:00,Investment,73.28015447662506,89.01827515034408,Pass,Low Risk
876,Wealth Management,2023-02-06 11:00:00,Mortgage,54.223720549184826,73.81678666505493,Pass,Medium Risk
877,Corporate,2023-02-06 12:00:00,Loan,59.03476904587729,74.87699260730511,Pass,Medium Risk
878,Corporate,2023-02-06 13:00:00,Investment,50.83605469162799,60.234005452864196,Fail,Medium Risk
879,Retail,2023-02-06 14:00:00,Mortgage,29.754845131882057,79.55651516292582,Pass,Medium Risk
880,Retail,2023-02-06 15:00:00,Loan,56.50219928590161,59.306794887667394,Pass,High Risk
881,Retail,2023-02-06 16:00:00,Investment,68.88853020500906,66.5782349533597,Pass,Medium Risk
882,Corporate,2023-02-06 17:00:00,Investment,87.33229158608077,92.75151008099675,Pass,Low Risk
883,Wealth Management,2023-02-06 18:00:00,Loan,63.629135397924806,60.35379046054276,Fail,Medium Risk
884,Investment Banking,2023-02-06 19:00:00,Loan,76.1121537043158,53.557914258671644,Pass,High Risk
885,Investment Banking,2023-02-06 20:00:00,Loan,16.0071634954573,53.45037963064082,Fail,High Risk
886,Retail,2023-02-06 21:00:00,Investment,46.15574744197899,97.03922602515539,Fail,Low Risk
887,Retail,2023-02-06 22:00:00,Investment,0.9331619827093296,75.34602189809173,Fail,Medium Risk
888,Corporate,2023-02-06 23:00:00,Mortgage,24.667886452162303,70.47060359085091,Pass,Medium Risk
889,Investment Banking,2023-02-07 00:00:00,Insurance,72.64617151130048,90.54392905039592,Pass,Low Risk
890,Retail,2023-02-07 01:00:00,Loan,99.18099513493634,91.79129639552579,Pass,Low Risk
891,Wealth Management,2023-02-07 02:00:00,Investment,9.917809958721591,66.60955165578022,Fail,Medium Risk
892,Wealth Management,2023-02-07 03:00:00,Investment,40.14943158612883,84.68090287368976,Pass,Low Risk
893,Retail,2023-02-07 04:00:00,Loan,80.00709686991596,88.55614079259433,Pass,Low Risk
894,Retail,2023-02-07 05:00:00,Insurance,20.403563462889885,82.73253434329773,Pass,Low Risk
895,Investment Banking,2023-02-07 06:00:00,Loan,55.50849493022862,57.57975374000497,Pass,High Risk
896,Investment Banking,2023-02-07 07:00:00,Insurance,73.30712960296748,93.79415417585285,Fail,Low Risk
897,Corporate,2023-02-07 08:00:00,Investment,61.5985450260179,76.95472763680044,Pass,Medium Risk
898,Investment Banking,2023-02-07 09:00:00,Insurance,18.802473461541613,64.12362131850018,Fail,Medium Risk
899,Wealth Management,2023-02-07 10:00:00,Mortgage,35.538456868573945,71.2614092718847,Pass,Medium Risk
900,Wealth Management,2023-02-07 11:00:00,Investment,78.37917844853972,51.87855451994537,Fail,High Risk
901,Retail,2023-02-07 12:00:00,Mortgage,55.42265141320166,56.39334006112088,Pass,High Risk
902,Investment Banking,2023-02-07 13:00:00,Loan,0.5229613542912737,88.27733752579304,Pass,Low Risk
903,Corporate,2023-02-07 14:00:00,Loan,76.09907600280938,50.00058173776831,Fail,High Risk
904,Wealth Management,2023-02-07 15:00:00,Loan,3.531135494023907,70.82829142411461,Pass,Medium Risk
905,Wealth Management,2023-02-07 16:00:00,Insurance,74.57337827312321,76.12550905427942,Fail,Medium Risk
906,Corporate,2023-02-07 17:00:00,Investment,20.24805601652374,52.731721000048616,Pass,High Risk
907,Corporate,2023-02-07 18:00:00,Loan,95.80734801193802,98.65390814861664,Pass,Low Risk
908,Wealth Management,2023-02-07 19:00:00,Loan,36.79407513020845,61.3062665624836,Pass,Medium Risk
909,Wealth Management,2023-02-07 20:00:00,Investment,32.69316163380791,65.20993598181404,Pass,Medium Risk
910,Corporate,2023-02-07 21:00:00,Loan,14.888805033244468,65.19712561275136,Pass,Medium Risk
911,Wealth Management,2023-02-07 22:00:00,Mortgage,30.560421549021488,61.520833105867496,Pass,Medium Risk
912,Retail,2023-02-07 23:00:00,Investment,87.66507618282006,50.07369110431557,Pass,High Risk
913,Retail,2023-02-08 00:00:00,Investment,99.63343376272474,86.46723970439982,Pass,Low Risk
914,Corporate,2023-02-08 01:00:00,Investment,36.83095305068483,98.34227498996427,Fail,Low Risk
915,Investment Banking,2023-02-08 02:00:00,Mortgage,44.861063095454256,61.21467416425225,Fail,Medium Risk
916,Corporate,2023-02-08 03:00:00,Investment,72.2070938202737,83.15235959017113,Pass,Low Risk
917,Corporate,2023-02-08 04:00:00,Mortgage,88.61957804650746,87.09481634793576,Pass,Low Risk
918,Investment Banking,2023-02-08 05:00:00,Investment,59.304433418678414,92.42126895452623,Pass,Low Risk
919,Investment Banking,2023-02-08 06:00:00,Insurance,39.15256981778293,71.13145985068046,Pass,Medium Risk
920,Investment Banking,2023-02-08 07:00:00,Loan,41.262184084862376,65.14654528202146,Fail,Medium Risk
921,Retail,2023-02-08 08:00:00,Insurance,69.56181464968068,66.26475670115155,Fail,Medium Risk
922,Wealth Management,2023-02-08 09:00:00,Loan,0.32182636042786816,85.63106665492563,Pass,Low Risk
923,Retail,2023-02-08 10:00:00,Mortgage,61.95893374598407,90.8389733252818,Fail,Low Risk
924,Wealth Management,2023-02-08 11:00:00,Insurance,35.54930104413574,59.08069838783013,Pass,High Risk
925,Retail,2023-02-08 12:00:00,Investment,79.41973312770843,68.54705040788826,Fail,Medium Risk
926,Wealth Management,2023-02-08 13:00:00,Loan,9.299063982313216,95.0970098374575,Pass,Low Risk
927,Retail,2023-02-08 14:00:00,Loan,58.82022669483905,90.33467598473696,Pass,Low Risk
928,Investment Banking,2023-02-08 15:00:00,Insurance,48.09728898861238,99.2429201381238,Pass,Low Risk
929,Corporate,2023-02-08 16:00:00,Mortgage,64.23255259052274,87.71241298410403,Pass,Low Risk
930,Retail,2023-02-08 17:00:00,Insurance,6.485359448296835,69.65976005139612,Pass,Medium Risk
931,Wealth Management,2023-02-08 18:00:00,Mortgage,57.99837874281313,79.53189169973189,Fail,Medium Risk
932,Investment Banking,2023-02-08 19:00:00,Mortgage,56.14845879595237,83.05071271236602,Pass,Low Risk
933,Retail,2023-02-08 20:00:00,Loan,56.06600944161709,53.922790815856196,Pass,High Risk
934,Retail,2023-02-08 21:00:00,Insurance,60.34876665964548,77.22484795519325,Pass,Medium Risk
935,Investment Banking,2023-02-08 22:00:00,Insurance,67.64679372263622,85.46604142363049,Pass,Low Risk
936,Retail,2023-02-08 23:00:00,Mortgage,80.49889996807697,58.366065200053015,Pass,High Risk
937,Corporate,2023-02-09 00:00:00,Insurance,26.982072012821433,89.03158587127785,Pass,Low Risk
938,Retail,2023-02-09 01:00:00,Investment,82.5049410180062,79.18863902570558,Pass,Medium Risk
939,Corporate,2023-02-09 02:00:00,Investment,49.82556822634536,97.61108928487974,Pass,Low Risk
940,Corporate,2023-02-09 03:00:00,Insurance,7.705827913433117,52.12111491034459,Pass,High Risk
941,Investment Banking,2023-02-09 04:00:00,Insurance,5.85509292439792,63.266306877773346,Fail,Medium Risk
942,Retail,2023-02-09 05:00:00,Mortgage,33.42383186960608,80.0776939649912,Fail,Low Risk
943,Investment Banking,2023-02-09 06:00:00,Investment,78.48969771114676,64.82799561029654,Pass,Medium Risk
944,Retail,2023-02-09 07:00:00,Investment,70.76809347409157,85.72120820356211,Pass,Low Risk
945,Retail,2023-02-09 08:00:00,Loan,78.86149646724064,87.95026412609656,Pass,Low Risk
946,Wealth Management,2023-02-09 09:00:00,Mortgage,51.72690564416094,55.125798203323725,Pass,High Risk
947,Retail,2023-02-09 10:00:00,Loan,44.01989979554906,75.69272321033839,Pass,Medium Risk
948,Investment Banking,2023-02-09 11:00:00,Investment,14.745252670628394,75.4445277795528,Pass,Medium Risk
949,Corporate,2023-02-09 12:00:00,Mortgage,32.81927536093116,68.46403851077706,Pass,Medium Risk
950,Retail,2023-02-09 13:00:00,Insurance,43.40193661738753,96.6462431284836,Pass,Low Risk
951,Wealth Management,2023-02-09 14:00:00,Mortgage,8.860042967961723,91.37531599366106,Pass,Low Risk
952,Investment Banking,2023-02-09 15:00:00,Insurance,22.061195271121125,84.86046909548185,Fail,Low Risk
953,Retail,2023-02-09 16:00:00,Insurance,59.82252940637388,85.71633178674988,Fail,Low Risk
954,Investment Banking,2023-02-09 17:00:00,Mortgage,73.56631142391899,73.08580719065596,Pass,Medium Risk
955,Wealth Management,2023-02-09 18:00:00,Insurance,99.83475113929497,96.0497260548288,Pass,Low Risk
956,Wealth Management,2023-02-09 19:00:00,Loan,93.31133313435576,84.72977136266427,Fail,Low Risk
957,Investment Banking,2023-02-09 20:00:00,Investment,64.25651995351916,86.44905308279081,Fail,Low Risk
958,Retail,2023-02-09 21:00:00,Insurance,42.1248053294072,93.08454518936726,Pass,Low Risk
959,Corporate,2023-02-09 22:00:00,Loan,63.617736470823274,63.70357946710955,Pass,Medium Risk
960,Wealth Management,2023-02-09 23:00:00,Insurance,78.56516180802319,90.35354519333515,Pass,Low Risk
961,Retail,2023-02-10 00:00:00,Investment,11.833619092338733,59.7620301478246,Pass,High Risk
962,Retail,2023-02-10 01:00:00,Loan,40.99048896962883,67.26709761224438,Pass,Medium Risk
963,Corporate,2023-02-10 02:00:00,Investment,83.98022856356172,66.78052271349213,Pass,Medium Risk
964,Wealth Management,2023-02-10 03:00:00,Investment,38.3832951933044,98.92627341945703,Pass,Low Risk
965,Wealth Management,2023-02-10 04:00:00,Loan,57.18722712271865,92.82686118739633,Pass,Low Risk
966,Retail,2023-02-10 05:00:00,Loan,58.77693608621982,85.05849307951298,Fail,Low Risk
967,Retail,2023-02-10 06:00:00,Loan,18.447625313363936,86.35283808076952,Pass,Low Risk
968,Corporate,2023-02-10 07:00:00,Mortgage,36.22354416522884,78.10363972012856,Pass,Medium Risk
969,Corporate,2023-02-10 08:00:00,Loan,33.451128874193216,97.35453335542596,Pass,Low Risk
970,Wealth Management,2023-02-10 09:00:00,Loan,2.6196708532064794,74.81293764411808,Pass,Medium Risk
971,Investment Banking,2023-02-10 10:00:00,Loan,2.4191763891355245,69.02588549349473,Fail,Medium Risk
972,Wealth Management,2023-02-10 11:00:00,Loan,83.16970436757735,58.15176684657955,Pass,High Risk
973,Retail,2023-02-10 12:00:00,Insurance,27.30708099728124,89.31028261305289,Pass,Low Risk
974,Wealth Management,2023-02-10 13:00:00,Mortgage,51.80787662388154,86.72219660377957,Pass,Low Risk
975,Investment Banking,2023-02-10 14:00:00,Investment,29.872557358877305,69.21775192620674,Pass,Medium Risk
976,Corporate,2023-02-10 15:00:00,Loan,94.06792451153404,51.25967069796147,Fail,High Risk
977,Investment Banking,2023-02-10 16:00:00,Insurance,25.929675886577375,91.94986638590053,Pass,Low Risk
978,Investment Banking,2023-02-10 17:00:00,Insurance,42.96568127389351,50.57089917270368,Pass,High Risk
979,Investment Banking,2023-02-10 18:00:00,Insurance,87.27302504846018,85.18498898145255,Pass,Low Risk
980,Corporate,2023-02-10 19:00:00,Investment,84.19335667918087,98.51285548630285,Pass,Low Risk
981,Investment Banking,2023-02-10 20:00:00,Loan,18.610141784627732,71.88306640741017,Fail,Medium Risk
982,Investment Banking,2023-02-10 21:00:00,Mortgage,80.26433097957104,61.74867024979764,Fail,Medium Risk
983,Investment Banking,2023-02-10 22:00:00,Mortgage,45.81868867378927,85.24355050216909,Pass,Low Risk
984,Retail,2023-02-10 23:00:00,Insurance,48.29688720853552,90.85640710077925,Pass,Low Risk
985,Investment Banking,2023-02-11 00:00:00,Investment,13.347997241594378,77.32151580389237,Fail,Medium Risk
986,Corporate,2023-02-11 01:00:00,Investment,8.060151375712465,98.35176376280731,Fail,Low Risk
987,Investment Banking,2023-02-11 02:00:00,Investment,72.79393069737652,52.583436082898054,Pass,High Risk
988,Investment Banking,2023-02-11 03:00:00,Mortgage,49.646115235529976,75.2397799152264,Pass,Medium Risk
989,Corporate,2023-02-11 04:00:00,Insurance,43.68507026151796,85.9226973661275,Pass,Low Risk
990,Investment Banking,2023-02-11 05:00:00,Loan,72.95082286523967,93.13202355745895,Fail,Low Risk
991,Corporate,2023-02-11 06:00:00,Mortgage,76.55128989911097,58.9627805953895,Pass,High Risk
992,Investment Banking,2023-02-11 07:00:00,Insurance,15.890816766935355,90.00017408818407,Pass,Low Risk
993,Corporate,2023-02-11 08:00:00,Insurance,61.02251494776413,77.63535378592726,Fail,Medium Risk
994,Investment Banking,2023-02-11 09:00:00,Loan,13.535408227768553,69.82768409949816,Pass,Medium Risk
995,Investment Banking,2023-02-11 10:00:00,Loan,75.13750860290457,56.58575142895468,Pass,High Risk
996,Retail,2023-02-11 11:00:00,Loan,65.69551562671396,93.26478794544562,Pass,Low Risk
997,Retail,2023-02-11 12:00:00,Investment,95.6614621083458,57.863660408985766,Pass,High Risk
998,Investment Banking,2023-02-11 13:00:00,Loan,6.895801635642118,65.48939296045496,Pass,Medium Risk
999,Investment Banking,2023-02-11 14:00:00,Insurance,5.705472115125431,64.50227659812184,Pass,Medium Risk
1000,Wealth Management,2023-02-11 15:00:00,Loan,28.218707469320016,93.57070170954272,Pass,Low Risk
